HouseholdID	Eth.Iso	Eth.Num
4654	GES	52
4655	BUG	37
4656	BHW	23
4657	BUG	37
4658	GES	52
4659	GES	52
4660	BHW	23
4661	RAJ	129
4662	GOR	56
4663	BUG-SWU	42
4664	MSF	109
4665	BHW	23
4666	BHW	23
4667	TTI	162
4668	ABS	1
4669	MAL	92
4670	MLK	104
4671	TVO	164
4672	TTI	162
4673	RJA	130
4674	BHW	23
4675	MLK	104
4676	BHW	23
4677	BHW	23
4678	BHW	23
4679	BHW	23
4680	BHW	23
4681	RAJ	129
4682	XMT	180
4683	BHW	23
4684	NA	116
4685	BHW	23
4686	BHW	23
4687	BHW	23
4688	BHW	23
4689	BHW	23
4690	BHW	23
4691	BHW	23
4692	BHW	23
4693	BHW	23
4694	BHW	23
4695	BHW	23
4696	BHW	23
4697	BHW	23
4698	BHW	23
4699	BHW	23
4700	BHW	23
4701	BHW	23
4702	BHW	23
4703	BHW	23
4704	BHW	23
4705	SZP	152
4706	ASI	13
4707	KEI	70
4708	ASI	13
4709	IRH	61
4710	KEI	70
4711	BUG	37
4712	ASI	13
4713	ASI	13
4714	BDW	18
4715	CIA	43
4716	BUG	37
4717	BDW	18
4718	ASI	13
4719	JAV	66
4720	BUG	37
4721	AGF	6
4722	JAV	66
4723	CIA	43
4724	KEI	70
4725	UNK	167
4726	MIM	101
4727	TFT	156
4728	ASI	13
4729	ASI	13
4730	TOM	161
4731	ASI	13
4732	JAV	66
4733	JAV	66
4734	ASI	13
4735	BUG	37
4736	ASI	13
4737	FAK	48
4738	SEU	138
4739	ASI	13
4740	SUL	147
4741	JAV	66
4742	ASI	13
4743	GES	52
4744	ASI	13
4745	ASI	13
4746	JAY	67
4747	GES	52
4748	ASI	13
4749	CIA	43
4750	ASI	13
4751	GES	52
4752	CIA	43
4753	MAL	92
4754	MNB	105
4755	BHP	21
4756	ZRS	184
4757	KWI	84
4758	ZRS	184
4759	WGO	171
4760	TFT	156
4761	KWI	84
4762	KWH	82
4763	UNK	167
4764	BHP	21
4765	UNK	167
4766	KWI	84
4767	GES	52
4768	TFT	156
4769	ZRS	184
4770	CIA	43
4771	KWH	82
4772	MAK	91
4773	MAK	91
4774	MIM	101
4775	ZRS	184
4776	KWI	84
4777	ZRS	184
4778	KWH	82
4779	CIA	43
4780	KWI	84
4781	AOZ	11
4782	KWH	82
4783	UNK	167
4784	CIA	43
4785	KWH	82
4786	GES	52
4787	ZRS	184
4788	ASI	13
4789	WAD	168
4790	KWI	84
4791	KEI	70
4792	KGQ	73
4793	KWH	82
4794	CIA	43
4795	CIA	43
4796	KWI	84
4797	KWH	82
4798	UNK	167
4799	KWI	84
4800	JAV	66
4801	BUG	37
4802	ABS	1
4803	CIA	43
4804	KWH	82
4805	JAV	66
4806	ABS	1
4807	KWI	84
4808	KGQ	73
4809	UNK	167
4810	KWH	82
4811	KWH	82
4812	KWI	84
4813	MAL	92
4814	KEI	70
4815	UNK	167
4816	MAK	91
4817	KWH	82
4818	UNK	167
4819	KWH	82
4820	AGF	6
4821	CIA	43
4822	BUG	37
4823	MAK	91
4824	UNK	167
4825	KWH	82
4826	KWI	84
4827	CIA	43
4828	GES	52
4829	TFT	156
4830	KWI	84
4831	KAI	68
4832	UNK	167
4833	MIM	101
4834	KEI	70
4835	CIA	43
4836	NTT	124
4837	FAK	48
4838	KWI	84
4839	KWI	84
4840	KWI	84
4841	KWH	82
4842	CIA	43
4843	CIA	43
4844	AGF	6
4845	KWI	84
4846	KWI	84
4847	CIA	43
4848	KWI	84
4849	KWI	84
4850	KEI	70
4851	KWI	84
4852	JAV	66
4853	SZP-XOD	153
4854	KWI	84
4855	KWI	84
4856	KWI	84
4857	KWI	84
4858	KWI	84
4859	KWI	84
4860	BDW	18
4861	KWI	84
4862	KWI	84
4863	AGF	6
4864	KUV	81
4865	KGV	74
4866	AGF	6
4867	BUG	37
4868	ASI	13
4869	KWI	84
4870	KEI	70
4871	MAL	92
4872	FAK	48
4873	KJE	78
4874	ABS	1
4875	KWI	84
4876	ASI	13
4877	ZRS	184
4878	KWI	84
4879	AGF	6
4880	AND-SEU	10
4881	KWH	82
4882	XMM	179
4883	KJE	78
4884	KWI	84
4885	KEI	70
4886	KGQ	73
4887	JAV	66
4888	MIM	101
4889	KGQ	73
4890	UNK	167
4891	NAP	118
4892	MIM	101
4893	ZRS	184
4894	MIM	101
4895	MIM	101
4896	MIM	101
4897	KGQ	73
4898	KGQ	73
4899	KGQ	73
4900	ASI	13
4901	KGQ	73
4902	IRX	62
4903	KGQ	73
4904	KGQ	73
4905	MLK	104
4906	KEI	70
4907	UNK	167
4908	CIA	43
4909	KGQ	73
4910	KGQ	73
4911	KGQ	73
4912	KEI	70
4913	KGQ	73
4914	MIM	101
4915	KGQ	73
4916	KGQ	73
4917	KGQ	73
4918	KGQ	73
4919	CIA	43
4920	ZRS	184
4921	UNK	167
4922	MLK	104
4923	KGQ	73
4924	KGQ	73
4925	KGQ	73
4926	ZRS	184
4927	KGQ	73
4928	PMF	127
4929	BHW	23
4930	BHW	23
4931	BHW	23
4932	BHW	23
4933	BHW	23
4934	BHW	23
4935	MFP	96
4936	BHW	23
4937	BHW	23
4938	BHW	23
4939	RJA	130
4940	XMM	179
4941	BHW	23
5243	ABEL	SLZ
5249	ABON	ABS
5072	ALMAHERA	MLK
5184	AMBAN	MLK
5027	AMBEL	WGO
5031	AMBEL	WGO
5038	AMBEL	WGO
5047	AMBEL	WGO
5069	AMBEL	WGO
5070	AMBEL	WGO
5073	AMBEL	WGO
5076	AMBEL	WGO
5077	AMBEL	WGO
5078	AMBEL	WGO
5081	AMBEL	WGO
5082	AMBEL	WGO
5085	AMBEL	WGO
5086	AMBEL	WGO
5087	AMBEL	WGO
5091	AMBEL	WGO
5092	AMBEL	WGO
5093	AMBEL	WGO
5094	AMBEL	WGO
5095	AMBEL	WGO
5098	AMBEL	WGO
5099	AMBEL	WGO
5100	AMBEL	WGO
5104	AMBEL	WGO
5106	AMBEL	WGO
5107	AMBEL	WGO
5153	AMBEL	WGO
5156	AMBEL	WGO
5157	ambel	WGO
5160	AMBEL	WGO
5162	AMBEL	WGO
5164	AMBEL	WGO
5223	AMBEL	WGO
5225	AMBEL	WGO
5227	AMBEL	WGO
5228	AMBEL	WGO
5234	AMBEL	WGO
5241	AMBEL	WGO
5242	AMBEL	WGO
5246	AMBEL	WGO
5251	AMBEL	WGO
5253	AMBEL	WGO
5254	AMBEL	WGO
5255	AMBEL	WGO
5071	AMBEL ( MAYA)	SLZ-WGO
5084	AMBEL (MAYA)	SLZ-WGO
4949	AMBERBAKEN	AKC
4952	AMBERBAKEN	AKC
4974	AMBON	ABS
5324	AMBON	ABS
5506	AMBON	ABS
5580	AMBON	ABS
5348	AMBON ( MASOHI )	ABS
5641	AMBON (MALUKU)	ABS-MLK
5502	AMBUMI	WAD
5498	AMBUMI (KURIAMESA)	WAD
5290	ANGGAR MEOS	MVX
5579	ARFAK	MEJ
5384	ARITA	ARI
5646	ARITA	ARI
5648	ARITA	ARI
5432	ATAM	HAD
5599	ATAM (ORANSBARI)	HAD
5339	AYAMARU	AYZ
5413	BARUKI/ BIAK NUMFOR	BHW
5488	BAWEI	TUM
5494	BAWEI	TUM
5517	BERIK (SARMI)	BLK
5169	BESER	BHW
4965	BESER (KABUI)	BHW
4945	BETEW (BIAK)	BHW
5181	BETTEW	BHW
4942	BIAK	BHW
4943	BIAK	BHW
4947	BIAK	BHW
4954	BIAK	BHW
4957	BIAK	BHW
4963	BIAK	BHW
4967	BIAK	BHW
4969	BIAK	BHW
4970	BIAK	BHW
4971	BIAK	BHW
4973	BIAK	BHW
4978	BIAK	BHW
4983	BIAK	BHW
4986	BIAK	BHW
4987	BIAK	BHW
4988	BIAK	BHW
4989	BIAK	BHW
4991	BIAK	BHW
4993	BIAK	BHW
4996	BIAK	BHW
5052	BIAK	BHW
5068	BIAK	BHW
5109	BIAK	BHW
5110	BIAK	BHW
5111	BIAK	BHW
5113	BIAK	BHW
5115	BIAK	BHW
5117	BIAK	BHW
5118	BIAK	BHW
5120	BIAK	BHW
5121	BIAK	BHW
5122	BIAK	BHW
5124	BIAK	BHW
5126	BIAK	BHW
5127	BIAK	BHW
5128	BIAK	BHW
5129	BIAK	BHW
5130	BIAK	BHW
5131	BIAK	BHW
5132	BIAK	BHW
5133	BIAK	BHW
5134	BIAK	BHW
5136	BIAK	BHW
5137	BIAK	BHW
5138	BIAK	BHW
5139	BIAK	BHW
5140	BIAK	BHW
5141	BIAK	BHW
5144	BIAK	BHW
5145	BIAK	BHW
5146	BIAK	BHW
5161	BIAK	BHW
5167	BIAK	BHW
5168	BIAK	BHW
5171	BIAK	BHW
5175	BIAK	BHW
5178	BIAK	BHW
5180	BIAK	BHW
5205	BIAK	BHW
5294	BIAK	BHW
5312	BIAK	BHW
5326	BIAK	BHW
5355	BIAK	BHW
5360	Biak	BHW
5364	BIAK	BHW
5401	BIAK	BHW
5402	BIAK	BHW
5403	BIAK	BHW
5404	BIAK	BHW
5405	BIAK	BHW
5406	BIAK	BHW
5407	BIAK	BHW
5408	BIAK	BHW
5409	BIAK	BHW
5411	BIAK	BHW
5416	BIAK	BHW
5417	BIAK	BHW
5419	BIAK	BHW
5420	BIAK	BHW
5421	BIAK	BHW
5424	BIAK	BHW
5430	BIAK	BHW
5472	BIAK	BHW
5497	BIAK	BHW
5512	BIAK	BHW
5514	BIAK	BHW
5515	BIAK	BHW
5516	BIAK	BHW
5519	BIAK	BHW
5521	BIAK	BHW
5525	BIAK	BHW
5526	BIAK	BHW
5527	BIAK	BHW
5528	BIAK	BHW
5529	BIAK	BHW
5531	BIAK	BHW
5533	BIAK	BHW
5534	BIAK	BHW
5536	BIAK	BHW
5538	BIAK	BHW
5539	BIAK	BHW
5540	BIAK	BHW
5541	BIAK	BHW
5542	BIAK	BHW
5543	BIAK	BHW
5547	BIAK	BHW
5548	BIAK	BHW
5549	BIAK	BHW
5550	BIAK	BHW
5553	BIAK	BHW
5556	BIAK	BHW
5558	BIAK	BHW
5560	BIAK	BHW
5563	BIAK	BHW
5564	BIAK	BHW
5594	BIAK	BHW
5607	BIAK	BHW
5623	BIAK	BHW
5643	BIAK	BHW
5554	BIAK (MANDENDER)	BHW
5258	BIAK (SUPIORI UTARA)	BHW
5165	BIAK BESER	BHW
5166	BIAK BESER	BHW
5170	BIAK BESER	BHW
5176	BIAK BESER	BHW
4941	Biak Betew	BHW
5412	BIAK NUMFOR	BHW
5418	BIAK NUMFOR	BHW
5427	BIAK NUMFOR	BHW
5429	BIAK NUMFOR	BHW
5546	BIAK NUMFOR	BHW
5559	BIAK NUMFOR	BHW
5609	BIAK NUMFOR	BHW
4936	Biak Raja Ampat	BHW
5096	BIAK RAJA AMPAT	BHW
5102	BIAK RAJA AMPAT	BHW
5173	BIAK RAJA AMPAT	BHW
5179	BIAK RAJA AMPAT	BHW
5183	BIAK RAJA AMPAT	BHW
5185	BIAK RAJA AMPAT	BHW
5187	BIAK RAJA AMPAT	BHW
5188	BIAK RAJA AMPAT	BHW
5190	BIAK RAJA AMPAT	BHW
5197	BIAK RAJA AMPAT	BHW
5198	BIAK RAJA AMPAT	BHW
5222	BIAK RAJA AMPAT	BHW
5252	BIAK RAJA AMPAT	BHW
4937	Biak raja Ampat (Beser)	BHW
4938	Biak Raja Ampat (Beser)	BHW
5545	BIAK UTARA	BHW
5552	BIAK UTARA (MANWOR)	BHW
5532	BIAK/ SAMBER	BHW
5535	BIAK/ SUPIORI	BHW
5143	BIAL	BHW
5612	BINTUNI	WAD
5569	BINTUNI/ WAMESA	WAD
5368	BOA	NTT
5247	BONI (RAJA AMPAT)	RJA
5012	BUTON	CIA
5114	BUTON	CIA
5174	BUTON	CIA
5221	BUTON	CIA
5319	BUTON	CIA
5573	BUTON	CIA
5292	BUTON	CIA
5306	BUTON	CIA
5311	BUTON	CIA
5593	BUTON	CIA
5596	BUTON	CIA
5633	BUTON	CIA
5650	BUTON	CIA
4962	DAM MAYALIBIT	SLZ
5388	DORERI	UNK
5567	DORERI/ NUMFOR DODRERI	UNK
5341	DUSNER	DSN
5352	DUSNER	DSN
5357	DUSNER	DSN
5267	EMANER	GOP
5272	EMANER	GOP
5273	EMNER	GOP
5057	FIAY	UNK
5024	FIAY (MAYA)	SLZ
5325	GENYEM	LCC
5644	GOA	MAK
5274	GONI	GOP
5459	GONI	GOP
5369	GORONTALO	GOR
5016	GORONTALO ( LABAGO)	GOR
5375	GWOA	MAK
5383	GWOA	MAK
5385	GWOA	MAK
5269	IMANER	UNK
5278	IMANER	UNK
5441	IRAMUWIR/ROSWAR	UNK
5467	IRANDAU	UNK
5462	IRANDUNG	UNK
5200	JAAWA	JAV
5337	JAMBIR WOI	WBW
5215	JAWA	JAV
5216	JAWA	JAV
5268	JAWA TENGAH	JAV
5331	JAWA TIMUR ( MALANG )	JAV
5588	JAYAPURA	TTI
5025	KABAREK ( RAJA AMPAT )	RAJ
5237	KAIMANA	KAI
5443	KALIMANTAN	KAL
5023	KEI	KEI
5053	KEI	KEI
5211	KENDARI	LBW
5318	KEY	KEI
5105	KOFIAU	RJA
5602	KOKAS/ FAKFAK	FAK
5302	KOKODA	XOD
5457	KOMARO	UNK
5492	KUBIARI	UNK
5342	KURI	NBN
5349	KURI	NBN
5356	KURI	NBN
5343	KURI WAMESA	NBN-WAD
5344	KURI WAMESA	NBN-WAD
5377	KURI WAMESA	NBN-WAD
5390	KURI WAMESA	NBN-WAD
5393	KURI WAMESA	NBN-WAD
5394	KURI WAMESA	NBN-WAD
5505	KURI WAMESA	NBN-WAD
5597	KURI WAMESA	NBN-WAD
5509	KURIWQAMESA	NBN-WAD
5007	LAGANYAN	LCC
5009	LAGANYAN	LCC
5014	LAGANYAN	LCC
5018	LAGANYAN	LCC
5020	LAGANYAN	LCC
5022	LAGANYAN	LCC
5049	LAPON (MAYA)	SLZ
4998	LEGENYAN	SLZ
5212	MABA	MQA
5218	maba	MQA
5219	MAIRASI (KAIMAN)	ZRS
5490	MAKASAR	MAK
5624	MAKASAR (BUGIS)	MAK
5371	MAKIMI	UNK
5213	MALASIA	FOR
4948	MALUKU	MAL
4994	MALUKU	MAL
4940	Manado	XMM
5345	MANADO	XMM
5415	MANDENDER/BIAK BARAT	BHW
5544	MANDUWOR	BHW
5466	MANER	UNK
5414	MANMOR	BHW
5530	MANWOR	BHW
5561	MANWOR	BHW
5557	MANWOR/ BIAK	BHW
5562	MANWOR/ BIAK	BHW
4955	MAYA	SLZ
4958	MAYA	SLZ
4959	MAYA	SLZ
4966	MAYA	SLZ
4968	MAYA	SLZ
4972	MAYA	SLZ
4976	MAYA	SLZ
4977	MAYA	SLZ
4980	MAYA	SLZ
4997	MAYA	SLZ
4999	MAYA	SLZ
5000	MAYA	SLZ
5001	MAYA	SLZ
5002	MAYA	SLZ
5003	MAYA	SLZ
5004	MAYA	SLZ
5005	MAYA	SLZ
5006	MAYA	SLZ
5008	MAYA	SLZ
5011	MAYA	SLZ
5013	MAYA	SLZ
5015	MAYA	SLZ
5019	MAYA	SLZ
5029	MAYA	SLZ
5030	MAYA	SLZ
5032	MAYA	SLZ
5062	MAYA	SLZ
5065	MAYA	SLZ
5067	MAYA	SLZ
5074	MAYA	SLZ
5075	MAYA	SLZ
5079	MAYA	SLZ
5083	MAYA	SLZ
5088	MAYA	SLZ
5089	MAYA	SLZ
5090	MAYA	SLZ
5097	MAYA	SLZ
5101	MAYA	SLZ
5103	MAYA	SLZ
5108	MAYA	SLZ
5116	MAYA	SLZ
5135	MAYA	SLZ
5142	MAYA	SLZ
5147	MAYA	SLZ
5148	MAYA	SLZ
5154	MAYA	SLZ
5155	MAYA	SLZ
5158	MAYA	SLZ
5159	MAYA	SLZ
5163	MAYA	SLZ
5199	MAYA	SLZ
5202	MAYA	SLZ
5204	MAYA	SLZ
5209	MAYA	SLZ
5210	MAYA	SLZ
5220	MAYA	SLZ
5224	MAYA	SLZ
5229	MAYA	SLZ
5230	MAYA	SLZ
5231	MAYA	SLZ
5232	MAYA	SLZ
5235	MAYA	SLZ
5236	MAYA	SLZ
5238	MAYA	SLZ
5239	MAYA	SLZ
5240	MAYA	SLZ
5244	MAYA	SLZ
5245	MAYA	SLZ
5248	MAYA	SLZ
5250	MAYA	SLZ
5256	MAYA	SLZ
5257	MAYA	SLZ
5149	MAYA (AMBEL)	SLZ-WGO
5150	MAYA (AMBEL)	SLZ-WGO
5151	MAYA (AMBEL)	SLZ-WGO
5152	MAYA (AMBEL)	SLZ-WGO
5021	MAYA (DAAM)	SLZ
5226	MAYA (MARGA GAMAN)	SLZ
4979	MAYA (MAYALIBIT)	SLZ
5203	MAYA (TELUK)	SLZ
5010	MAYA LEGANYAN	SLZ
4950	MAYAH	SLZ
5616	MEA(BINTUNI)	WAD
5026	MERAUKE	MER
5037	MERAUKE	MER
5299	MONA	UNK
5373	MOOR	MHZ
5642	MOOR	MHZ
5376	MOR	MXN
5503	MOR	MXN
5640	MOR	MXN
5647	MOR	MXN
5625	MOSAN	MXN
5112	MOY	MXN
5372	NAPAN	WRP
5374	NAPAN	WRP
5378	NAPAN	WRP
5381	NAPAN	WRP
5630	NAPAN	WRP
5632	NAPAN	WRP
5636	NAPAN	WRP
5627	NAPAN WAINAMI	WRP
5265	NAPAN YAUR	WRP
5064	NOAK	UNK
5046	NOOK	UNK
5422	NUMFOR	BHW
5425	NUMFOR	BHW
5555	NUMFOR	BHW
5589	NUMFOR	BHW
5338	PUMUE	UNK
5507	PUMURUWU	UNK
4939	Raja Ampat	RJA
4951	RAJA AMPAT	RJA
4981	RAJA AMPAT	RJA
5051	Raja Ampat	RJA
5119	RAJA AMPAT	RJA
5125	RAJA AMPAT	RJA
5207	RAJA AMPAT	RJA
5340	REWIDESO	UNK
5277	RON	RNN
5296	RON	RNN
5445	RON	RNN
5301	ROON	RNN
5291	ROSWAR	ROS
5293	ROSWAR	ROS
5295	ROSWAR	ROS
5435	ROSWAR	ROS
5437	ROSWAR	ROS
5438	ROSWAR	ROS
5444	ROSWAR	ROS
5448	ROSWAR	ROS
5450	ROSWAR	ROS
5455	ROSWAR	ROS
5605	ROSWAR	ROS
5606	ROSWAR	ROS
5608	ROSWAR	ROS
5611	ROSWAR	ROS
5452	RUMBEBRO	BHW
5453	RUMBEBRO	BHW
5358	Samber	BHW
5359	Samber	BHW
5361	Samber	BHW
5362	samber	BHW
5363	SAMBER	BHW
5365	SAMBER	BHW
5366	SAMBER	BHW
5367	SAMBER	BHW
5511	SAMBER	BHW
5518	SAMBER	BHW
5522	SAMBER	BHW
5537	SAMBER	BHW
5551	SAMBER	BHW
5513	SAMBER (BIAK)	BHW
5523	SAMBER (BIAK)	BHW
5520	SAMBER/ BIAK	BHW
5524	SAMBER/ BIAK	BHW
5410	SAMBER/BIAK	BHW
4992	SANGER	BHP
5080	SANGER	BHP
5380	SANGER	BHP
5442	SANGER	BHP
5449	SAUKOREM	UNK
5017	SAUNEK	RJA
5628	SAYORI(WAINAMI)	MNX
5208	seram	GES
5217	SERAM	GES
4944	SERUI	SEU
4946	SERUI	SEU
4960	SERUI	SEU
5481	SERUI	SEU
5504	SERUI	SEU
5595	SERUI	SEU
5639	SERUI	SEU
5510	SERUI/WAROPEN	SEU-WRP
5329	SIMAOBA	UNK
5347	SIMYEI ATAU KURI	UNK
5621	SOOR	BHW
5428	SOPEN/BIAK	BHW-BUG
5436	SORONG	RJA
5280	SOUGH	MNX
5281	SOUGH	MNX
5282	SOUGH	MNX
5283	SOUGH	MNX
5284	SOUGH	MNX
5285	SOUGH	MNX
5286	SOUGH	MNX
5287	SOUGH	MNX
5288	SOUGH	MNX
5289	SOUGH	MNX
5307	SOUGH	MNX
5309	SOUGH	MNX
5314	SOUGH	MNX
5614	SOUGH	MNX
5615	SOUGH	MNX
5617	SOUGH	MNX
5618	SOUGH	MNX
5431	SOW	MNX
5423	SOWEK/BIAK	BHW
5041	SUKA MAYA	SLZ
5039	SUKU AMBEL	WGO
5042	SUKU AMBEL	WGO
5035	SUKU KEIN	KEI
5645	SUKU KEY	KEI
5028	SUKU MAYA	SLZ
5033	SUKU MAYA	SLZ
5034	SUKU MAYA	SLZ
5036	SUKU MAYA	SLZ
5040	SUKU MAYA	SLZ
5043	SUKU MAYA	SLZ
5044	SUKU MAYA	SLZ
5045	SUKU MAYA	SLZ
5048	SUKU MAYA	SLZ
5050	SUKU MAYA	SLZ
5054	SUKU MAYA	SLZ
5055	SUKU MAYA	SLZ
5056	SUKU MAYA	SLZ
5058	SUKU MAYA	SLZ
5060	SUKU MAYA	SLZ
5061	SUKU MAYA	SLZ
5063	TAMBRAU	TAM
5426	TANIMBAR	KEI
5434	TANIMBAR	KEI
5182	TERNATE	TFT
5186	TERNATE	TFT
5195	TERNATE	TFT
5206	TERNATE	TFT
5214	TERNATE	TFT
5317	TERNATE	TFT
5568	TERNATE	TFT
5433	TERNATE	TFT
5172	TIDORE (KAPATLOT)	TVO
4995	TIMOR	AOZ
5059	TIMOR	AOZ
4975	TIMUR	AOZ
4990	TIMUR (NTT)	AOZ
5123	TOBELO ( TERNATE )	TLB
4953	TORAJA	SDA
4985	TORAJA	SDA
5610	TORAJA	SDA
5066	TUAL	MLK
4935	Ujung Pandang	MFP
5275	UMAR	GOP
5456	UMAR	GOP
5463	UMAR	GOP
5465	UMAR	GOP
5468	UMAR	GOP
5458	UMARI	GOP
5201	WAILATA (MAYA)	SLZ
5619	WAINAMI	NAB
5622	WAINAMI	NAB
5626	WAINAMI	NAB
5634	WAINAMI	NAB
5637	WAINAMI	NAB
5335	WAMENA	JAY
5316	WAMESA	WAD
5566	WAMESA	WAD
5570	WAMESA	WAD
5572	WAMESA	WAD
5575	WAMESA	WAD
5297	WAMESA	WAD
5303	WAMESA	WAD
5304	WAMESA	WAD
5305	WAMESA	WAD
5308	WAMESA	WAD
5310	WAMESA	WAD
5315	WAMESA	WAD
5446	WAMESA	WAD
5576	WAMESA	WAD
5577	WAMESA	WAD
5584	WAMESA	WAD
5585	WAMESA	WAD
5587	WAMESA	WAD
5592	WAMESA	WAD
5598	WAMESA	WAD
5601	WAMESA	WAD
5603	WAMESA	WAD
5631	WAMESA	WAD
5582	WAMESA/ WONDAMA	WAD
5271	WANDAMA	WAD
5574	WANDAMEN	WAD
5259	WANDAMEN	WAD
5261	WANDAMEN	WAD
5262	WANDAMEN	WAD
5298	WANDAMEN	WAD
5300	WANDAMEN	WAD
5332	WANDAMEN	WAD
5397	WANDAMEN	WAD
5399	WANDAMEN	WAD
5400	WANDAMEN	WAD
5475	WANDAMEN	WAD
5578	WANDAMEN	WAD
5590	WANDAMEN	WAD
5600	WANDAMEN	WAD
5613	WANDAMEN	WAD
5439	WAPRAK	TWD
5389	WARAMI	UNK
5440	WARAN/ROSWAR	ROS
4961	WAROPEN	WRP
4982	WAROPEN	WRP
4984	WAROPEN	WRP
5370	WAROPEN	WRP
5461	WAROPEN	WRP
5620	WAROPEN	WRP
5651	WAROPEN	WRP
4964	WAROPEN (BIAK)	BHW-WRP
4956	WARSAMBIN	SLZ
5499	WARURI	MKW
5508	WARURI	MKW
5571	WASIO/ AMBUMI	AMB-WAD
5489	WASIOR	WAD
5382	WASIOR	WAD
5470	WATE	UNK
5379	WEINAMA	WEI
5635	WEINAMI	WEI
5313	WINDESI	WAD
5565	WINDESI	WAD
5581	WINDESI	WAD
5586	WINDESI	WAD
5591	WINDESI/ WONDAMA	WAD
5629	WOA (NAPAN)	WAD
5649	WOA(MASIPAWA GUNUNG)	UNK
5177	WONDAMA	WAD
5320	WONDAMA	WAD
5486	WONDAMA	WAD
5263	WONDAMA	WAD
5266	WONDAMA	WAD
5279	WONDAMA	WAD
5321	WONDAMA	WAD
5322	WONDAMA	WAD
5323	WONDAMA	WAD
5327	WONDAMA	WAD
5328	WONDAMA	WAD
5330	WONDAMA	WAD
5333	WONDAMA	WAD
5336	WONDAMA	WAD
5346	WONDAMA	WAD
5350	WONDAMA	WAD
5351	WONDAMA	WAD
5353	WONDAMA	WAD
5354	WONDAMA	WAD
5386	WONDAMA	WAD
5387	WONDAMA	WAD
5391	WONDAMA	WAD
5392	WONDAMA	WAD
5395	WONDAMA	WAD
5396	WONDAMA	WAD
5398	WONDAMA	WAD
5460	WONDAMA	WAD
5471	WONDAMA	WAD
5473	WONDAMA	WAD
5474	WONDAMA	WAD
5477	WONDAMA	WAD
5478	WONDAMA	WAD
5480	WONDAMA	WAD
5482	WONDAMA	WAD
5483	WONDAMA	WAD
5484	WONDAMA	WAD
5485	WONDAMA	WAD
5496	WONDAMA	WAD
5500	WONDAMA	WAD
5501	WONDAMA	WAD
5638	WONDAMA	WAD
5276	WONDAMEN	WAD
5334	WONDAMEN	WAD
5476	WONDAMEN	WAD
5479	WONDAMEN	WAD
5583	WONDIBOI/ WONDAMA	WAD
5487	YAUR	JAU
5260	YAUR	JAU
5264	YAUR	JAU
5491	YAUR	JAU
5493	YAUR	JAU
5495	YAUR	JAU
5270	YAUS	JAU
5464	YERETUAR	GOP
5469	YERETUAR	GOP
5447	YOMBER	TWD
5451	YOMBER	TWD
5454	YOMBER	TWD
5604	YOMBER	TWD
