HouseholdID	MPAID	SettlementID	InterviewYear	YearsResident	TimeMarket	PaternalEthnicity	Religion	PrimaryLivelihood	SecondaryLivelihood	TertiaryLivelihood	FreqFish	FreqSaleFish	PercentIncomeFish	FreqEatFish	PercentProteinFish	MajorFishTechnique	EconomicStatusTrend	AssetCar	AssetTruck	AssetCarTruck	AssetBicycle	AssetMotorcycle	AssetBoatNoMotor	AssetBoatOutboard	AssetBoatInboard	AssetLandlinePhone	AssetCellPhone	AssetPhoneCombined	AssetTV	AssetRadio	AssetStereo	AssetCD	AssetDVD	AssetEntertain	AssetSatellite	AssetGenerator	CookingFuel	FSNotEnough	FSDidNotLast	FSBalancedDiet	FSAdultSkip	FSFreqAdultSkip	FSEatLess	FSHungry	FSChildPortion	FSLowCostFood	FSChildSkip	FSFreqChildSkip	FSNoMealChild	RightsAccess	RightsHarvest	RightsManage	RightsExclude	RightsTransfer	SocialConflict	MarineGroup	OtherGroup	PlaceHappy	PlaceFavourite	PlaceMiss	PlaceBest	PlaceFishHere	PlaceBeMyself	Baseline_t2_pairs
4859	3	81	2014	37	3	Koiway	2	1	3	998	3	3	3	4	3	1	4	0	0		0	0	1	0	0	1	0		0	0	0	0	0		0	0	3	2	2	2	1	3	1	0	0	2	0	994	3	1	1	1	1	0	4	0	1	4	3	4	3	3	4	4859
4858	3	81	2014	35	3	Koiwai	2	1	3	2	1	1	1	5	3	998	3	0	0		0	0	0	2	0	0	0		1	0	0	0	1		0	1	3	3	3	1	0	994	0	0	0	1	0	994	3	1	1	0	0	0	3	0	1	4	4	5	4	4	4	4858
4857	3	81	2014	37	3.5	Koiwai	2	3	7	1	3	3	4	5	4	1	3	0	0		0	0	0	1	0	6	0		1	0	2	1	1		1	1	3	3	3	2	0	994	0	0	0	1	0	994	3	1	1	1	1	0	4	1	1	4	4	4	4	4	4	4857
4856	3	81	2014	23	4	koiwai	2	3	1	998	5	4	4	5	4	1	4	0	0		0	0	0	0	0	1	0		0	0	0	0	0		0	0	3	1	3	1	1	3	0	1	1	1	0	994	3	1	1	1	1	0	998	1	1	5	5	4	5	4	4	4856
4855	3	81	2014	22	3	Koiwai	2	7	1	998	994	994	994	4	2	994	3	0	0		0	0	0	2	0	3	0		1	0	0	1	1		1	0	3	3	3	1	0	994	0	0	0	1	0	994	3	1	0	0	0	0	4	0	1	4	4	5	4	4	4	0
4854	3	81	2014	22	3	Koiwai	2	1	3	998	2	1	1	5	2	1	3	0	0		0	0	1	1	0	1	0		1	0	0	1	1		0	1	3	1	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0	0	5	5	5	4	4	5	4854
4853	3	81	2014	28	5	Kokoda (Inawatan) Uimiko	2	7	7	998	994	994	994	5	3	994	3	0	0		1	0	0	2	0	6	0		1	0	2	0	1		1	1	2	2	3	3	0	994	0	0	998	998	998	998	998	1	1	1	1	0	4	0	1	4	4	4	4	4	4	0
4852	3	81	2014	18	3	Jawa Timur	2	7	1	998	994	994	994	2	2	994	3	0	0		0	0	0	0	0	2	0		1	0	2	1	1		1	0	3	2	3	3	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	0	5	4	4	4	994	5	0
4851	3	81	2014	30	3	Koiwai	2	1	998	998	998	998	998	3	2	994	3	0	0		1	0	2	0	0	1	0		0	0	0	0	0		0	0	3	2	3	3	0	994	0	0	0	3	0	994	3	1	0	0	0	0	4	0	1	5	5	5	5	5	4	4851
4850	3	81	2014	10	3	Key (Tual)	2	1	7	998	994	994	994	3	2	994	3	0	0		1	0	1	0	0	1	0		1	0	2	1	0		1	1	3	1	3	2	1	3	1	1	1	2	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
4849	3	81	2014	37	3.5	Koiwai	2	7	1	7	994	994	994	4	2	994	3	0	0		0	0	0	0	0	2	0		1	0	2	0	0		1	1	3	1	2	2	0	994	1	1	0	2	0	994	3	1	0	1	1	1	4	0	1	4	5	3	4	4	4	4849
4848	3	81	2014	38	3	Koiwai	2	1	3	998	3	3	4	5	3	1	2	0	0		0	0	0	1	0	6	0		3	0	2	1	1		0	1	3	3	1	1	0	994	0	0	0	2	0	994	3	1	1	1	1	0	4	1	1	4	4	5	4	4	4	4848
4847	3	81	2014	30	3	Buton	2	3	996	998	2	2	3	5	5	1	3	0	0		1	1	1	1	0	1	0		1	0	4	1	0		1	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	1	0	3	0	1	4	4	5	4	4	4	4847
4846	3	81	2014	37	4	Koiway	2	1	998	998	994	994	994	5	2	994	3	0	0		0	0	0	0	0	1	0		2	0	2	1	0		1	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	4	0	1	4	4	4	4	4	4	0
4845	3	81	2014	38	3	Koiway	2	1	7	3	1	1	1	3	2	998	3	0	0		1	1	1	1	0	3	0		1	0	4	2	0		2	2	3	3	3	1	0	994	0	0	0	1	0	994	3	1	1	1	0	0	2	0	1	3	3	5	3	3	3	4845
4844	3	81	2014	4	2	Arguni	2	3	1	997	4	4	3	4	2	1	4	0	0		1	0	0	0	0	0	0		1	0	2	0	1		0	0	3	2	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	3	4	4	4	4	4	0
4843	3	81	2014	13	1.5	Buton	2	3	1	998	3	3	4	4	3	1	5	0	0		2	0	0	1	0	1	0		2	0	0	2	1		0	0	3	2	2	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	2	4	4	4	4	4	0
4842	3	81	2014	45	3	Buton	2	3	996	1	4	5	4	3	2	1	4	0	0		0	0	0	1	0	2	0		0	0	2	0	0		0	1	3	2	3	3	0	3	1	0	0	3	0	994	3	1	1	0	0	0	4	1	1	4	4	4	4	4	4	0
4841	3	81	2014	23	2	Namatota	2	3	1	998	5	2	4	5	4	996	3	0	0		0	0	0	0	0	1	0		1	0	3	1	1		1	0	3	3	3	2	0	3	0	0	0	2	0	994	3	1	1	0	0	0	3	0	0	4	4	5	4	4	4	0
4840	3	81	2014	26	3.5	Koiwai	2	1	3	7	1	1	1	5	4	998	4	0	0		0	0	0	1	0	1	0		0	0	0	0	0		0	0	3	3	2	2	0	994	0	0	998	998	998	998	998	1	1	0	0	0	4	1	1	4	5	5	4	4	5	0
4839	3	81	2014	59	4	Koiwai	2	1	998	998	994	994	994	2	2	994	2	0	0		0	0	0	0	0	0	0		0	0	0	0	0		0	0	3	3	3	3	0	998	0	0	0	3	0	994	3	0	0	0	0	0	3	0	0	4	4	5	4	998	4	0
4838	3	81	2014	27	4	Koiway	2	1	3	7	3	2	4	4	2	996	3	0	0		0	0	2	2	0	1	0		1	0	3	0	0		1	2	3	1	3	1	1	3	0	0	0	1	0	994	3	1	1	1	1	1	5	1	1	4	4	5	4	4	4	0
4837	3	81	2014	37	2	Fak Fak	2	3	1	7	3	1	1	5	3	1	3	0	0		0	0	0	1	0	3	0		1	0	4	0	1		0	1	3	2	3	1	0	994	0	0	0	2	0	994	3	1	0	0	0	0	2	0	1	5	4	5	3	4	5	0
4836	3	81	2014	34	3.5	NTT	2	3	1	998	3	2	4	4	2	4	3	0	0		1	0	0	1	0	3	0		1	0	4	1	1		1	1	3	1	3	2	0	994	0	0	1	2	0	994	3	1	1	0	0	0	3	0	1	4	3	5	3	4	4	0
4835	3	81	2014	21	4	Buton	2	996	7	1	994	994	994	4	1	994	4	0	0		1	2	0	1	0	6	0		2	1	4	1	1		1	3	3	3	3	3	0	994	0	0	998	998	998	998	998	1	1	1	1	0	3	0	1	5	5	5	5	5	5	0
4834	3	81	2014	11	4	Kei	2	3	1	998	3	3	4	4	5	2	3	0	0		3	0	0	1	0	2	0		1	0	1	1	0		1	1	2	2	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0	0	4	4	4	5	4	4	4834
4833	3	81	2014	25	3	Kokonaw	2	1	996	998	994	994	994	2	2	994	3	0	0		0	0	0	1	1	2	0		0	0	2	1	0		0	1	3	2	3	2	0	994	0	0	0	3	0	994	3	1	1	0	1	0	2	1	0	5	3	5	4	4	3	0
4832	3	81	2014	1	3.5	Sawoka	2	996	7	998	994	994	994	4	2	994	2	0	0		1	0	1	1	0	1	0		1	0	1	0	0		1	1	3	2	3	3	0	3	1	0	0	2	0	994	3	1	1	1	1	0	4	0	0	4	4	3	4	4	5	0
4831	3	81	2014	22	2	Wanoma	2	3	996	1	3	3	4	4	4	1	3	0	0		0	0	0	1	0	1	0		1	0	0	0	0		1	0	3	2	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	4	0	0	5	4	5	2	4	3	4831
4830	3	81	2014	30	4	Koiwai	2	3	1	998	4	4	4	4	5	1	3	0	0		0	0	1	1	0	4	0		2	0	4	1	1		1	0	3	2	3	2	0	994	0	0	0	998	0	994	3	1	1	0	1	0	4	0	0	4	4	4	4	3	3	4830
4829	3	92	2014	14	0.5	Ternate	2	3	998	998	5	4	4	5	4	2	3	0	0		0	0	0	1	0	5	0		1	0	4	1	0		1	0	3	3	3	1	0	994	0	0	0	3	0	994	3	1	1	1	0	0	4	0	0	4	4	4	4	4	4	4829
4828	3	92	2014	27	0.3	Seram	2	996	998	998	994	994	994	5	4	994	3	0	0		0	0	0	0	2	1	0		1	0	4	0	1		1	0	2	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	1	3	3	4	4	998	3	0
4827	3	92	2014	6	0.5	Buton	2	7	7	998	994	994	994	994	994	994	2	0	0		0	0	0	0	0	0	0		0	0	0	0	0		0	0	3	1	1	1	0	994	0	0	0	1	0	994	3	1	0	0	0	0	4	0	1	4	3	4	3	2	2	0
4826	3	92	2014	42	5	Koiwai	2	7	3	7	4	3	4	2	4	1	3	0	0		0	0	0	0	0	2	0		1	0	0	0	0		1	0	2	3	1	1	0	994	0	0	998	998	998	994	998	1	1	0	0	0	3	1	0	5	4	5	5	5	4	0
4825	3	92	2014	28	0.5	Kayu merah	2	3	1	998	4	4	4	4	2	2	3	0	0		0	0	1	0	0	1	0		1	0	1	1	1		1	0	3	3	1	1	1	3	1	0	1	2	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	0
4824	3	92	2014	45	0.5	Juafeta	1	1	2	2	994	994	994	4	2	994	4	0	0		0	1	1	0	0	2	0		0	0	0	1	0		0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0	1	4	4	4	4	4	4	0
4823	3	92	2014	5	0.5	Makasar	2	3	7	998	5	5	4	5	4	3	3	0	0		0	0	0	0	0	0	0		0	0	0	0	0		0	0	3	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	2	0	1	3	4	3	4	4	2	0
4822	3	92	2014	9	0.5	Bugis	2	7	998	998	994	994	994	5	4	994	3	0	0		0	1	0	0	0	2	0		1	0	0	0	0		1	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	3	3	3	3	2	4	0
4821	3	92	2014	14	0.25	Buton	2	7	998	998	994	994	994	3	4	994	3	0	0		0	0	1	0	0	3	0		1	0	2	1	1		0	0	3	1	3	1	1	3	1	0	0	3	0	994	3	1	0	0	0	0	4	0	1	4	4	4	4	4	4	4821
4820	3	92	2014	15	0.25	Arguni	1	1	998	998	994	994	994	4	2	994	3	0	0		0	0	0	0	0	1	0		0	0	4	0	0		0	0	3	2	3	3	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	5	4	4	4	4820
4819	3	92	2014	31	0.01	Kaiwai	2	3	1	998	3	3	3	3	4	1	3	0	0		0	0	1	1	0	0	0		0	0	0	0	0		0	0	3	2	2	3	1	1	1	0	0	1	0	994	3	1	1	1	1	0	3	0	0	4	4	5	5	2	4	4819
4818	3	92	2014	5	0.25	Ace	2	7	998	998	994	994	994	5	4	994	3	0	0		0	0	0	0	0	3	0		1	0	0	0	1		1	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	0	0	0	3	0	1	5	4	5	5	998	5	0
4817	3	92	2014	23	2	Nama tota	2	3	1	998	4	3	4	3	2	1	3	0	0		0	0	1	0	0	0	0		1	0	1	0	1		0	0	3	2	3	1	1	3	1	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	4	4	4817
4816	3	92	2014	13	0.5	Makasar	2	7	7	3	3	3	4	4	4	1	2	0	0		0	0	0	1	0	5	0		2	0	0	0	1		1	0	3	3	3	1	0	994	0	0	0	2	0	994	3	1	0	0	0	0	3	0	0	4	4	4	4	3	3	4816
4815	3	92	2014	22	0.05	Juafeta	1	7	7	1	994	994	994	3	2	994	4	0	0		0	1	0	0	0	1	0		1	0	1	1	0		0	0	3	1	1	1	1	3	1	1	1	1	0	994	3	1	1	1	1	1	3	1	1	4	4	4	4	4	4	0
4814	3	92	2014	6	0.5	Tanimbar	1	7	3	998	3	2	4	5	4	2	4	0	0		0	0	1	0	0	1	0		1	0	0	1	0		0	0	3	1	3	1	0	994	0	0	0	2	0	994	3	1	1	0	0	0	4	0	0	4	4	5	4	3	4	0
4813	3	92	2014	5	0.03	Maluku Tenggara (Moa)	1	7	7	998	994	994	994	5	3	994	3	0	0		1	0	0	0	0	5	0		2	0	1	0	0		1	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	4	0	1	4	3	2	4	3	4	4813
4812	3	92	2014	44	0.75	Koiwai	2	1	7	998	994	994	994	4	2	994	2	0	0		0	0	0	0	0	2	0		1	0	2	0	0		1	1	3	3	3	1	0	994	0	0	998	998	998	998	998	1	0	1	0	0	4	0	1	5	5	5	4	4	5	4812
4811	3	92	2014	12	0.08	Kaiwai	2	1	998	998	994	994	994	3	3	994	3	0	0		0	0	0	0	0	1	0		0	0	0	0	0		0	0	3	2	3	1	1	1	1	1	1	2	0	994	3	1	0	0	0	0	3	0	0	5	4	4	4	998	3	0
4810	3	92	2014	27	0.5	Kowai	2	7	3	1	1	1	1	4	4	998	4	0	0		0	0	0	0	0	1	0		0	0	2	0	0		0	0	3	2	3	1	1	3	1	0	0	2	0	994	3	1	0	0	0	0	3	1	1	4	4	4	4	3	4	0
4809	3	92	2014	52	2	Usirau	2	3	1	998	3	2	4	5	4	1	3	0	0		0	0	1	0	0	2	0		1	0	2	0	0		0	0	3	2	3	1	0	994	0	0	998	998	998	998	998	1	1	1	0	1	4	0	1	4	4	4	4	4	4	4809
4808	3	92	2014	59	0.5	Kamoro	2	1	3	998	5	3	4	5	3	1	3	0	0		0	0	0	1	0	1	0		1	0	0	0	0		0	0	2	3	3	1	0	994	0	0	0	2	0	994	3	1	1	0	0	0	4	0	1	4	4	5	4	4	4	4808
4807	3	92	2014	23	0.02	Koiwai	2	7	1	998	994	994	994	4	3	994	3	0	0		1	0	0	0	0	1	0		1	0	4	1	0		0	0	2	3	3	2	0	994	0	0	0	3	0	994	3	0	0	0	0	0	2	0	0	4	4	4	4	3	4	0
4806	3	92	2014	5	0.5	Dobo	1	7	998	998	994	994	994	4	2	994	3	0	0		0	0	1	0	0	0	0		1	0	0	0	1		0	0	2	2	999	1	1	3	1	0	0	3	0	994	3	1	1	0	0	0	999	0	0	4	3	4	4	4	999	0
4805	3	92	2014	6	0.58	Jawa	2	996	998	998	994	994	994	4	4	994	3	0	0		0	0	0	1	0	2	0		2	0	0	0	1		1	1	2	3	3	1	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	0	4	4	4	4	998	4	4805
4804	3	92	2014	42	0.25	Kowai	2	3	1	998	5	3	4	1	4	1	4	0	0		0	0	0	1	0	2	0		0	0	0	0	0		0	0	3	1	3	1	1	3	1	1	1	1	0	994	3	1	1	1	0	0	4	0	1	5	5	5	5	3	5	4804
4803	3	92	2014	10	0.5	Buton	2	1	3	998	4	4	2	5	4	1	2	0	0		0	0	1	0	0	2	0		3	0	4	0	0		1	0	3	2	1	2	1	3	1	0	998	998	998	994	998	1	1	0	0	0	4	0	1	5	4	5	4	4	5	0
4802	3	92	2014	15	0.25	Ambon	1	996	998	998	994	994	994	994	994	994	3	0	0		0	0	0	1	0	1	0		1	0	2	0	1		1	0	3	2	2	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	4802
4801	3	92	2014	2	0.5	Bugis	2	7	998	998	994	994	994	4	4	994	4	0	0		0	0	0	0	0	1	0		0	1	1	0	0		0	0	2	2	3	1	0	994	0	0	998	998	998	998	998	1	1	0	0	0	4	0	0	4	3	3	4	3	4	0
4800	3	92	2014	6	0.5	Jawa	2	7	3	998	1	1	1	5	4	1	3	0	0		0	0	0	0	0	0	0		1	0	2	0	1		1	0	3	3	1	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	3	3	4	0
4799	3	92	2014	34	0.5	Koiwai	2	3	1	998	3	1	3	5	4	996	4	0	0		0	0	0	1	0	3	0		1	0	0	0	1		1	1	3	3	3	1	0	994	0	0	0	2	0	994	3	1	1	1	0	0	3	0	1	4	4	5	4	4	4	4799
4798	3	92	2014	31	0.02	Juafeta	1	7	1	998	994	994	994	3	2	994	3	0	0		0	0	1	0	0	1	0		1	0	1	0	1		0	0	3	2	3	2	1	3	0	0	0	1	0	994	3	1	1	0	0	0	3	0	0	3	999	3	2	3	3	0
4797	3	92	2014	55	0.25	Kowai	2	3	1	7	3	2	4	4	4	996	3	0	0		0	0	0	1	0	2	0		2	0	0	1	1		0	0	3	1	3	2	1	1	1	1	1	2	0	994	2	1	1	1	0	0	1	0	1	4	4	4	4	3	3	4797
4796	3	92	2014	39	0.5	Koiwai	2	1	3	998	3	3	3	3	4	1	3	0	0		0	0	0	1	0	0	0		1	0	2	1	0		1	0	3	2	3	1	1	1	1	1	1	2	0	994	3	1	1	1	1	1	2	0	1	4	4	4	4	4	4	4796
4795	3	92	2014	5	0.5	Buton	2	996	998	998	994	994	994	5	4	998	3	0	0		0	0	0	1	0	3	0		1	0	0	0	1		1	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	4	0	0	5	4	5	5	998	5	0
4794	3	92	2014	5	0.5	Buton	2	996	998	998	994	994	994	994	994	994	4	0	0		0	0	0	0	0	1	0		0	0	0	0	0		0	0	3	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	4	4	4	4	5	4	0
4793	3	92	2014	45	1.5	Kuiwai	2	3	1	998	5	3	4	4	3	1	3	0	0		0	0	2	0	0	0	0		1	0	0	0	1		0	0	3	2	3	1	1	3	1	1	1	2	0	994	3	1	1	1	0	0	3	0	1	3	4	4	3	4	4	4793
4792	3	92	2014	60	0.5	Kamoro	2	3	1	998	5	4	4	5	4	1	3	0	0		0	0	0	1	0	1	0		1	0	0	0	0		1	0	2	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	4	4	4	4	4	4	0
4791	3	92	2014	18	0.7	Key kecil	1	7	7	7	994	994	994	5	4	994	4	0	0		0	1	0	0	0	4	0		2	0	2	1	1		2	0	3	3	3	2	0	994	0	0	0	2	0	994	3	1	1	1	0	0	4	0	1	4	4	4	4	3	4	0
4790	3	92	2014	28	1	Koiway	2	3	1	996	3	3	4	5	4	1	3	0	0		0	0	0	1	0	1	0		1	0	2	1	0		1	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	5	5	5	5	5	5	4790
4789	3	92	2014	21	3	Wasior	1	1	2	998	994	994	994	5	2	994	3	0	0		0	0	0	0	0	1	0		1	0	0	1	0		0	0	3	1	3	1	1	1	1	1	0	1	0	994	3	1	1	0	0	0	4	0	0	4	4	4	4	4	4	0
4788	3	92	2014	30	1	Asli Kayu Merah	2	998	998	998	994	994	994	4	4	994	3	0	0		0	0	0	1	0	0	0		1	1	0	0	0		1	0	3	1	3	1	1	1	0	0	0	2	0	994	3	1	0	0	0	0	3	0	1	4	4	4	4	4	4	4788
4787	3	92	2014	30	0.5	Mairasi	1	1	2	998	994	994	994	5	2	994	3	0	0		0	0	1	0	0	2	0		1	0	0	1	0		0	0	3	3	3	1	0	994	0	1	0	1	0	994	3	1	1	0	0	0	3	0	0	4	4	4	3	4	4	4787
4786	3	92	2014	37	0.08	Seram	2	1	998	998	994	994	994	3	2	994	4	0	0		1	0	0	0	0	0	0		0	0	0	0	0		0	0	3	3	3	2	0	994	0	0	0	3	0	994	3	1	0	0	0	0	997	0	1	3	3	4	4	2	4	4786
4785	3	92	2014	46	0.5	Korrwai	2	3	1	7	4	3	4	4	4	1	3	0	0		0	0	0	1	0	2	0		2	0	0	1	0		1	1	3	2	2	1	0	994	0	0	0	2	0	994	3	1	1	1	0	0	3	1	1	4	5	4	4	3	4	0
4784	3	92	2014	9	0.01	Buton	2	3	998	998	3	4	4	5	4	2	4	0	0		2	3	0	4	1	3	0		1	0	1	1	1		1	1	3	3	3	2	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	5	5	5	5	5	5	0
4783	3	92	2014	38	0.5	Juafeta	1	7	998	998	994	994	994	4	4	994	3	0	0		0	0	0	0	0	0	0		1	0	4	0	1		1	0	2	2	3	1	0	994	0	0	0	3	0	994	3	1	0	0	1	0	2	0	1	4	4	3	4	3	4	4783
4782	3	92	2014	33	0.5	Namatota	2	1	7	3	1	1	1	4	3	998	3	0	0		0	0	0	0	0	1	0		1	0	0	0	0		0	0	3	3	3	1	1	3	1	0	0	3	0	994	3	1	1	0	1	1	2	1	1	4	4	5	4	4	4	0
4781	3	92	2014	5	0.016	Timur	1	996	998	998	994	994	994	994	994	994	2	0	0		0	0	0	0	0	1	0		0	0	1	0	0		1	0	3	1	3	3	1	3	0	0	0	2	0	994	3	1	0	0	0	0	3	0	0	3	3	3	3	3	3	0
4780	3	92	2014	35	1	Koiway	2	7	1	3	4	2	2	5	4	1	2	0	0		0	0	0	0	0	1	0		0	0	0	0	0		0	0	3	3	1	1	1	3	1	0	0	3	0	994	3	1	1	1	1	0	4	1	0	4	4	4	5	4	4	4780
4779	3	92	2014	6	1	Buton	2	3	7	997	5	3	4	4	4	2	4	0	0		0	0	0	1	0	2	0		1	0	0	0	0		1	0	2	3	3	1	1	2	1	0	0	3	0	994	3	1	0	1	0	0	2	0	1	3	3	4	3	3	4	4779
4778	3	92	2014	35	0.5	Korwai	2	3	1	998	4	4	4	5	4	996	4	0	0		0	1	0	1	0	4	0		1	0	0	0	1		1	0	3	3	3	1	0	998	0	0	0	2	0	994	3	1	1	1	0	0	3	0	1	4	4	4	4	4	4	4778
4777	3	92	2014	20	0.5	Mairasi	2	3	1	7	3	3	4	5	4	2	3	0	0		0	0	0	1	0	1	0		0	0	0	0	0		0	0	3	2	3	1	1	3	1	1	0	2	0	994	3	1	1	0	0	0	3	0	0	4	4	5	4	4	4	4777
4776	3	92	2014	33	0.5	Koiwai	2	3	1	998	998	998	998	5	4	1	3	0	0		0	0	1	0	0	1	0		1	0	0	1	1		0	0	3	3	3	1	1	3	1	0	0	2	994	994	3	1	1	0	0	0	3	0	1	3	3	5	3	4	3	0
4775	3	92	2014	27	0.08	Mairasi	2	1	7	998	994	994	994	2	2	994	3	0	0		0	0	0	1	0	0	0		1	0	0	0	0		0	0	3	3	1	1	1	1	0	0	0	2	1	1	3	0	0	0	0	0	3	0	1	3	3	4	4	4	4	0
4774	3	92	2014	30	1	Komoro	2	3	1	998	1	1	5	3	2	1	3	0	0		0	0	1	0	0	2	0		1	0	5	1	1		0	0	3	1	3	1	1	3	1	1	1	2	0	994	3	1	1	0	0	0	4	0	1	4	4	4	4	4	4	4774
4773	3	92	2014	7	0.25	Makassar	2	7	7	998	994	994	994	994	994	994	4	0	0		0	0	0	0	0	2	0		1	0	5	0	1		1	0	3	3	3	1	0	994	0	0	0	3	0	994	3	0	1	0	0	0	4	0	1	3	4	3	4	2	4	0
4772	3	92	2014	8	1	Makassar	2	996	998	998	994	994	994	994	994	994	3	0	0		0	0	0	0	0	1	0		1	1	0	0	0		1	0	3	2	2	1	0	994	0	0	998	998	998	998	998	1	1	0	0	0	3	0	0	4	4	5	4	3	5	4772
4771	3	92	2014	20	0.15	Namatuta	2	3	1	998	3	2	2	2	4	1	3	0	0		0	0	0	1	0	1	0		1	0	2	1	0		1	1	3	2	3	1	1	3	1	1	0	1	0	994	3	1	1	0	0	0	3	0	1	3	3	3	3	3	3	4771
4770	3	92	2014	2	0.5	Buton	2	7	1	998	994	994	994	3	2	994	3	0	0		0	1	0	0	0	2	0		0	0	1	0	0		0	0	2	1	3	2	1	3	0	0	998	998	998	998	998	1	1	0	0	0	4	0	1	3	3	4	4	3	4	0
4769	3	92	2014	34	0.5	Mairasi	2	7	7	7	994	994	994	5	2	994	3	0	0		0	0	0	0	0	3	0		1	0	2	0	1		1	0	3	3	3	1	0	994	0	0	0	2	0	994	3	1	0	0	0	0	4	0	0	4	3	5	3	3	4	0
4768	3	92	2014	10	1.5	Tenate	2	3	7	998	5	3	4	5	4	2	3	0	0		0	0	0	2	0	2	0		1	0	2	1	0		1	0	3	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	4	0	1	5	5	5	5	4	5	0
4767	3	92	2014	7	0.5	Seram	2	3	7	998	4	3	2	4	4	2	2	0	0		0	0	0	0	0	1	0		1	0	2	0	0		1	0	3	2	1	1	0	994	1	0	0	1	0	994	3	1	1	0	0	0	3	0	0	5	5	4	3	4	4	0
4766	3	92	2014	32	0.3	Koiway	2	7	7	3	1	1	1	4	3	998	3	0	0		0	0	0	1	0	3	0		1	0	2	1	0		1	0	3	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	1	5	3	4	4	5	5	0
4765	3	92	2014	13	0.05	Kenafeta/Miere	1	7	998	998	994	994	994	994	994	994	1	0	0		0	2	0	2	0	6	0		1	0	0	0	1		1	0	3	1	2	2	1	3	1	0	0	1	0	994	3	1	0	1	1	0	2	0	0	4	3	4	3	998	3	0
4764	3	92	2014	9	0.5	Bima	2	7	998	998	994	994	994	994	994	994	3	0	0		0	0	0	0	0	0	0		0	0	0	0	0		0	0	3	3	3	1	0	994	0	0	0	3	0	994	3	1	1	0	0	0	3	0	0	3	3	3	3	998	3	0
4763	3	92	2014	44	0.5	Marasi	2	7	7	1	994	994	994	4	3	994	3	0	0		0	0	0	2	0	2	0		0	0	2	1	0		0	1	3	1	3	1	0	994	0	0	0	2	0	994	3	1	1	0	0	1	3	0	1	4	4	4	4	3	3	4763
4762	3	92	2014	42	0.25	Namatota	2	3	1	998	5	4	4	5	4	1	3	0	0		0	0	0	0	0	3	0		1	0	4	1	1		1	1	3	2	3	2	1	3	1	0	0	2	0	994	3	1	1	1	0	0	4	0	1	4	5	5	5	4	4	4762
4761	3	92	2014	20	0.5	Koiwai	2	7	996	998	994	994	994	994	994	994	3	0	0		0	0	1	0	0	2	0		1	0	2	0	0		0	0	3	2	3	1	0	994	0	0	0	1	0	994	3	1	1	1	0	0	3	1	0	5	5	3	5	5	3	0
4760	3	92	2014	10	0.25	Ternate	2	7	7	998	994	994	994	5	3	994	4	0	0		0	0	0	0	0	3	0		1	0	2	0	1		1	0	3	3	3	1	0	994	0	0	0	2	0	994	3	1	0	0	0	0	4	0	1	3	4	4	5	4	4	4760
4759	3	92	2014	37	0.5	Amerbay	2	3	7	1	4	4	4	5	3	2	5	0	0		0	0	1	0	0	1	0		1	0	0	1	0		1	0	3	3	2	2	0	994	0	0	0	3	0	994	3	1	1	1	1	0	3	0	0	3	3	3	3	3	3	4759
4758	3	92	2014	25	0.08	Mairasi	1	1	996	998	994	994	994	994	994	994	3	0	0		0	0	2	0	0	0	0		1	0	0	1	1		0	0	3	3	1	3	1	1	1	1	1	1	1	3	1	1	1	0	0	0	3	0	0	3	3	3	3	3	3	0
