HouseholdID	SettlementID	PaternalEthnicity	Eth.Num	Eth.Iso
2314	100	BAHAM	18	BDW
2315	100	SERAM	52	GES
2316	100	BAHAM	18	BDW
2317	100	MALUKU	92	MAL
2318	100	KOKAS	48	FAK
2319	100	SERAM	52	GES
2320	100	KARAS	74	KGV
2321	100	TANIMBAR	70	KEI
2322	100	BUTON	43	CIA
2323	100	BAHAM	18	BDW
2324	84	SABAKOR	13	ASI
2325	84	MARIN	167	UNK
2326	84	SABAKOR	13	ASI
2327	84	TANA	167	UNK
2328	84	MADEWANA	13	ASI
2329	84	MADEWANA	13	ASI
2330	84	MADEWANA	13	ASI
2331	84	SABAKOR	13	ASI
2332	84	SABAKOR	13	ASI
2333	84	TANA	121	NK
2334	94	TORAJA	136	SDA
2335	94	BUTON	43	CIA
2336	94	KEY	70	KEI
2337	94	MIREE	106	MNU
2338	94	BAHAM	18	BDW
2339	94	MALUKU	92	MAL
2340	94	CINA	49	FOR
2341	94	SERUI	138	SEU
2342	94	MEIRE	101	MIM
2343	94	TIDORE	164	TVO
2344	94	BUTON	43	CIA
2345	94	TANIMBAR	70	KEI
2346	94	JAWA	66	JAV
2347	94	KOIWAY	84	KWI
2348	94	MIREE	106	MNU
2349	94	BIAK	23	BHW
2350	94	KEY	70	KEI
2351	94	BANDA	32	BND
2352	94	MANADO	179	XMM
2353	94	NAPITI	118	NAP
2354	94	MIREE	106	MNU
2355	94	KEY	70	KEI
2356	94	MYERE	101	MIM
2357	94	GUA/YERESIAM	60	IRE
2358	94	BIAK	23	BHW
2359	94	EKARI	46	EKG
2360	101	TUAL	104	MLK
2361	101	KARAS	74	KGV
2362	101	GOROM	52	GES
2363	101	JAWA TIMUR (BLITAR)	66	JAV
2364	101	AMBON	1	ABS
2365	101	TERNATE	156	TFT
2366	101	JAWA	66	JAV
2367	101	FAKFAK	48	FAK
2368	101	BUTON	43	CIA
2369	101	AMBON	1	ABS
2370	101	GOROM	52	GES
2371	87	MAYRASI	184	ZRS
2372	87	MAYRASI	184	ZRS
2373	87	MAYRASI	184	ZRS
2374	87	BAHAM	18	BDW
2375	87	KAMORO	73	KGQ
2376	87	MAYRASI	184	ZRS
2377	87	MAYRASI	184	ZRS
2378	87	GOROM	52	GES
2379	87	MAYRASI	184	ZRS
2380	87	MAYRASI	184	ZRS
2381	87	AYAMARU/MAIBRAT	16	AYZ
2382	87	KOIWAY	84	KWI
2383	87	MAYRASI	184	ZRS
2384	87	MAYRASI	184	ZRS
2385	87	SERAM	52	GES
2386	87	MAYRASI	184	ZRS
2387	87	MAYRASI	184	ZRS
2388	87	MAYRASI	184	ZRS
2389	87	KOIWAI	84	KWI
2390	87	GOROM	52	GES
2391	87	BUGIS	37	BUG
2392	87	IRARUTU	61	IRH
2393	68	BIAK	23	BHW
2394	68	BIAK	23	BHW
2395	68	BIAK	23	BHW
2396	68	BIAK	23	BHW
2397	68	BIAK	23	BHW
2398	68	BIAK	23	BHW
2399	68	BIAK	23	BHW
2400	68	BIAK	23	BHW
2401	68	BIAK	23	BHW
2402	68	BIAK	23	BHW
2403	68	BIAK	23	BHW
2404	68	BIAK	23	BHW
2405	68	BIAK	23	BHW
2406	68	BIAK	23	BHW
2407	68	BIAK	23	BHW
2408	68	BIAK	23	BHW
2409	68	BIAK	23	BHW
2410	68	BIAK	23	BHW
2411	68	BIAK	23	BHW
2412	68	BIAK	23	BHW
2413	68	BIAK	23	BHW
2414	68	BIAK	23	BHW
2415	68	BIAK	23	BHW
2416	68	BAIK	23	BHW
2417	68	BIAK	23	BHW
2418	68	BIAK	23	BHW
2419	68	BIAK	23	BHW
2420	68	BATAK	34	BTD
2421	68	TORAJA	136	SDA
2422	68	BIAK	23	BHW
2423	68	AMBON	1	ABS
2424	68	BIAK	23	BHW
2425	68	JAYAPURA	162	TTI
2426	68	BIAK	23	BHW
2427	68	BIAK	23	BHW
2428	96	BAHAM	18	BDW
2429	96	BUGIS	37	BUG
2430	99	BAHAM	18	BDW
2431	99	BAHAM	18	BDW
2432	99	BUGIS	37	BUG
2433	99	MALUKU TENGAH	92	MAL
2434	18	BIAK	23	BHW
2435	18	BIAK	23	BHW
2436	18	BIAK	23	BHW
2437	18	BIAK	23	BHW
2439	1	MADURA	90	MAD
2440	1	MAYA	142	SLZ
2441	1	MAYA LAGANYAN	87	LCC-SLZ
2442	1	MAYA	142	SLZ
2443	1	MAYA	142	SLZ
2444	1	MAYA	142	SLZ
2445	1	MAYA	142	SLZ
2446	1	MAYA	142	SLZ
2447	1	MAYA	142	SLZ
2448	1	MAYA LAGANYAN	87	LCC-SLZ
2449	1	MAYA LAGANYAN	87	LCC-SLZ
2450	1	MAYA	142	SLZ
2451	1	MAYA	142	SLZ
2452	1	MAYA LAGANYAN	87	LCC-SLZ
2453	2	TOBELO	157	TLB
2455	2	MOI	112	MXN
2456	2	MAYA AMBEL	143	SLZ-WGO
2457	2	MAYA	142	SLZ
2458	2	KENDARI	85	LBW
2459	2	MAYA LAGANYAN	87	LCC-SLZ
2460	2	MAYA	142	SLZ
2461	2	JAWA	66	JAV
2462	2	MAYA	142	SLZ
2463	2	MAYA	142	SLZ
2464	2	TERNATE	156	TFT
2465	2	TERNATE	156	TFT
2466	2	SERAM	52	GES
2467	2	MAYA	142	SLZ
2468	2	MAYA	142	SLZ
2469	2	MAYA	142	SLZ
2470	2	MAYA	142	SLZ
2471	2	MOI	112	MXN
2472	2	MAYA	142	SLZ
2473	3	BESER	23	BHW
2474	3	MAYA AMBEL	143	SLZ-WGO
2475	3	MAYA AMBEL	143	SLZ-WGO
2476	3	MAYA	142	SLZ
2477	3	MAYA AMBEL	143	SLZ-WGO
2478	3	MAYA AMBEL	143	SLZ-WGO
2479	3	MAYA AMBEL	143	SLZ-WGO
2480	3	MAYA AMBEL	143	SLZ-WGO
2481	3	MAYA AMBEL	143	SLZ-WGO
2482	3	MAYA	142	SLZ
2483	3	MAYA	142	SLZ
2484	3	MAYA	142	SLZ
2485	3	MAYA	142	SLZ
2486	3	MERAUKE	95	MER
2487	3	MAYA	142	SLZ
2488	3	MAYA AMBEL	143	SLZ-WGO
2489	3	MAYA AMBEL	143	SLZ-WGO
2490	3	MAYA AMBEL	143	SLZ-WGO
2491	3	MAYA	142	SLZ
2492	3	MAYA AMBEL	143	SLZ-WGO
2493	3	MAYA	142	SLZ
2494	4	BIAK	23	BHW
2495	4	RAJA AMPAT BATANTA	130	RJA
2496	4	MAYA AMBEL	143	SLZ-WGO
2497	4	BESER	23	BHW
2498	4	MAYA	142	SLZ
2499	4	MAYA	142	SLZ
2500	4	MAYA	142	SLZ
2501	4	MAYA	142	SLZ
2502	4	MAYA	142	SLZ
2503	4	MAYA	142	SLZ
2504	4	MAYA	142	SLZ
2505	4	BIAK BESER	23	BHW
2506	4	MAYA	142	SLZ
2507	4	TERNATE	156	TFT
2508	4	BIAK	23	BHW
2509	4	MAYA	142	SLZ
2510	4	MAYA AMBEL	143	SLZ-WGO
2511	4	MAYA	142	SLZ
2512	4	MAYA	142	SLZ
2513	4	BIAK BESER	23	BHW
2514	4	MAYA TOLOWAT	142	SLZ
2515	4	MAYA AMBEL	143	SLZ-WGO
2516	4	MAYA	142	SLZ
2517	4	MAYA AMBEL	143	SLZ-WGO
2518	4	BIAK USBAN	23	BHW
2519	4	TIMUR	11	AOZ
2520	5	MAYA	142	SLZ
2521	5	MAYA	142	SLZ
2522	5	TANIMBAR	70	KEI
2523	5	MAYA AMBEL	143	SLZ-WGO
2524	5	MAYA	142	SLZ
2525	5	MAYA	142	SLZ
2526	5	MAYA	142	SLZ
2527	5	MAYA	142	SLZ
2528	5	MAYA	142	SLZ
2529	5	MAYA	142	SLZ
2530	5	MAYA	142	SLZ
2531	5	MAYA	142	SLZ
2532	5	BESER	23	BHW
2533	5	MAYA AMBEL	143	SLZ-WGO
2534	5	MAYA	142	SLZ
2535	5	MAYA	142	SLZ
2536	5	AMBON	1	ABS
2537	5	AMBON	1	ABS
2538	5	BIAK	23	BHW
2539	5	MAYA AMBEL	143	SLZ-WGO
2540	5	MAYA AMBEL	143	SLZ-WGO
2541	5	MAYA AMBEL	143	SLZ-WGO
2542	5	MAYA AMBEL	143	SLZ-WGO
2543	5	MAYA AMBEL	143	SLZ-WGO
2544	5	MAYA AMBEL	143	SLZ-WGO
2545	5	TERNATE	156	TFT
2546	5	MAYA AMBEL	143	SLZ-WGO
2547	5	MAYA	142	SLZ
2548	5	BIAK	23	BHW
2549	5	BIAK BESER	23	BHW
2550	5	MAYA AMBEL	143	SLZ-WGO
2551	5	BIAK	23	BHW
2552	5	MAYA AMBEL	143	SLZ-WGO
2553	5	BIAK	23	BHW
2554	5	MAYA	142	SLZ
2555	6	KEY	70	KEI
2556	6	GORONTALO	56	GOR
2557	6	MAYA	142	SLZ
2558	6	TOBELO	157	TLB
2559	6	MAYA	142	SLZ
2560	6	MAYA	142	SLZ
2561	6	MAYA	142	SLZ
2562	6	SULAWESI SELATAN	147	SUL
2563	6	MAYA	142	SLZ
2564	6	KOKODA	181	XOD
2565	6	MAYA	142	SLZ
2566	6	MAYA	142	SLZ
2567	6	MAYA	142	SLZ
2568	6	MAYA	142	SLZ
2569	6	TORAJA	136	SDA
2570	7	BIAK	23	BHW
2571	7	BIAK	23	BHW
2572	7	BIAK	23	BHW
2573	7	TANIMBAR	70	KEI
2574	7	BIAK	23	BHW
2575	7	SALAWATI	142	SLZ
2576	7	MERAUKE	95	MER
2577	7	MALUKU TENGGARA	92	MAL
2578	7	BIAK	23	BHW
2579	7	WAROPEN	175	WRP
2580	8	MAYA	142	SLZ
2582	8	MAYA	142	SLZ
2583	8	MAYA	142	SLZ
2584	8	MAYA	142	SLZ
2585	8	MAYA	142	SLZ
2586	8	MAYA	142	SLZ
2587	8	BIAK BESAR	23	BHW
2588	8	MAYA	142	SLZ
2589	8	MAYA	142	SLZ
2590	8	MAYA	142	SLZ
2591	8	MAYA	142	SLZ
2592	8	MAYA	142	SLZ
2593	8	MAYA	142	SLZ
2594	8	MAYA AMBEL	143	SLZ-WGO
2595	8	MAYA	142	SLZ
2596	8	MAYA AMBEL	143	SLZ-WGO
2597	8	MAYA AMBEL	143	SLZ-WGO
2598	8	MAYA AMABEL	143	SLZ-WGO
2599	8	MAYA AMBEL	143	SLZ-WGO
2600	8	MAYA	142	SLZ
2601	8	MALUKU	92	MAL
2602	8	BIAK	23	BHW
2603	9	BIAK	23	BHW
2604	9	BIAK	23	BHW
2605	9	BIAK	23	BHW
2606	9	MAYA	142	SLZ
2607	9	MAYA	142	SLZ
2608	9	BIAK BESER	23	BHW
2609	9	BIAK BESER	23	BHW
2610	9	BIAK	23	BHW
2611	9	BIAK	23	BHW
2612	9	MISOL	102	MIS
2613	9	BIAK	23	BHW
2614	9	MAYA	142	SLZ
2615	9	WOBARE	167	UNK
2616	9	BIAK	23	BHW
2617	9	BIAK	23	BHW
2618	9	SERUI WAROPEN	139	SEU-WRP
2619	9	MAYA	142	SLZ
2620	9	BIAK	23	BHW
2621	9	MAYA	142	SLZ
2622	9	BIAK	23	BHW
2623	9	BIAK	23	BHW
2624	9	MAYA	142	SLZ
2625	9	MAYA	142	SLZ
2626	9	MAYA	142	SLZ
2627	9	MAYA	142	SLZ
2628	9	MAYA	142	SLZ
2629	9	MAYA	142	SLZ
2630	9	MAYA AMBEL	143	SLZ-WGO
2631	9	BIAK	23	BHW
2632	9	BIAK	23	BHW
2633	9	MAYA	142	SLZ
2634	9	MAYA AMBEL	143	SLZ-WGO
2635	9	MAYA	142	SLZ
2636	9	MALUKU	92	MAL
2637	9	TORAJA	136	SDA
2638	9	TORAJA	136	SDA
2639	9	BIAK	23	BHW
2640	9	SENTANI	137	SET
2641	9	AMBON	1	ABS
2642	9	BIAK	23	BHW
2643	9	BUGIS	37	BUG
2644	9	BIAK BESER	23	BHW
2645	9	MAYA	142	SLZ
2646	9	BIAK BESER	23	BHW
2647	9	SERUI	138	SEU
2648	9	MAYA	142	SLZ
2649	9	MAYA AMBEL	143	SLZ-WGO
2650	9	BIAK BESER	23	BHW
2651	9	BUGIS	37	BUG
2652	10	MAYA	142	SLZ
2653	10	MAYA	142	SLZ
2654	10	MAYA	142	SLZ
2655	10	MAYA	142	SLZ
2656	10	MAYA AMBEL	143	SLZ-WGO
2657	10	MAYA AMBEL	143	SLZ-WGO
2658	10	MAYA	142	SLZ
2659	10	MAYA	142	SLZ
2660	10	MAYA	142	SLZ
2661	10	MAYA	142	SLZ
2662	10	BIAK NUMFOR	23	BHW
2663	10	BIAK BESER	23	BHW
2664	10	BIAK	23	BHW
2665	10	BIAK	23	BHW
2666	10	MAYA	142	SLZ
2667	10	SANGER BESAR	21	BHP
2668	10	AMBON	1	ABS
2669	10	BIAK	23	BHW
2670	12	BUTON	43	CIA
2671	12	BIAK BESER	23	BHW
2672	12	BIAK	23	BHW
2673	12	MAYA AMBEL	143	SLZ-WGO
2674	12	BIAK BESER	23	BHW
2675	12	BIAK BESER	23	BHW
2676	12	BIAK BESER	23	BHW
2677	12	KAPATLOT	129	RAJ
2678	12	BIAK	23	BHW
2679	12	BIAK BESER	23	BHW
2680	12	BIAK BESER	23	BHW
2681	12	BIAK	23	BHW
2682	12	BIAK BESER	23	BHW
2683	12	BIAK BESER	23	BHW
2684	12	BIAK BESER	23	BHW
2685	12	TOBELO	157	TLB
2686	12	BIAK BESER	23	BHW
2687	12	BIAK BESER	23	BHW
2688	12	BIAK BESER	23	BHW
2689	12	BIAK BESER	23	BHW
2690	12	BIAK BESER	23	BHW
2691	12	WONDAMA	168	WAD
2692	12	BIAK BESER	23	BHW
2693	12	BIAK BESER	23	BHW
2694	12	BIAK BESER	23	BHW
2695	12	BIAK	23	BHW
2696	13	MAYA AMBEL	143	SLZ-WGO
2697	13	KAIMANA	68	KAI
2698	13	MAYA	142	SLZ
2699	13	MAYA	142	SLZ
2700	13	MAYA	142	SLZ
2701	13	MAYA AMBEL	143	SLZ-WGO
2702	13	MAYA AMBEL	143	SLZ-WGO
2703	13	MAYA	142	SLZ
2704	13	MAYA	142	SLZ
2705	13	MAYA AMBEL	143	SLZ-WGO
2706	13	MAYA	142	SLZ
2707	13	MAYA AMBEL	143	SLZ-WGO
2708	13	MAYA AMBEL	143	SLZ-WGO
2709	13	MAYA	142	SLZ
2710	13	BIAK	23	BHW
2711	13	MAYA	142	SLZ
2712	13	MAYA	142	SLZ
2713	13	MAYA	142	SLZ
2714	13	MAYA	142	SLZ
2715	13	MAYA AMBEL	143	SLZ-WGO
2716	13	MOI	112	MXN
2717	13	SERUI/YAPEN BARAT	138	SEU
2718	13	MAYA AMBEL	143	SLZ-WGO
2719	13	MAYA	142	SLZ
2720	13	BIAK	23	BHW
2721	13	MAYA	142	SLZ
2722	13	MAYA AMBEL	143	SLZ-WGO
2723	13	MAYA AMBEL	143	SLZ-WGO
2724	13	MAYA	142	SLZ
2725	13	MAYRASI/KAIMANA	184	ZRS
2726	13	MAYA	142	SLZ
2727	13	MAYA AMBEL	143	SLZ-WGO
2728	13	MAYA	142	SLZ
2729	13	MAYA AMBEL	143	SLZ-WGO
2730	13	MAYA AMBEL	143	SLZ-WGO
2731	13	MAYA	142	SLZ
2732	13	MAYA AMBEL	143	SLZ-WGO
2733	13	MAYA	142	SLZ
2734	13	MAYA	142	SLZ
2735	13	MAYA AMBEL	143	SLZ-WGO
2736	13	MAYA	142	SLZ
2737	13	MAYA	142	SLZ
2738	28	BIAK BARAT	23	BHW
2739	28	SANGER BESAR	21	BHP
2740	28	BIAK	23	BHW
2741	28	BIAK BARAT	23	BHW
2742	28	BIAK	23	BHW
2743	28	BIAK	23	BHW
2744	28	BIAK	23	BHW
2745	28	BIAK	23	BHW
2746	28	BIAK	23	BHW
2747	28	BIAK	23	BHW
2748	21	YAUR	65	JAU
2749	21	WONDAMA	168	WAD
2750	21	KURI WAMESA	120	NBN-WAD
2751	21	WONDAMEN	168	WAD
2752	21	WONDAMEN	168	WAD
2753	21	WONDAMA	168	WAD
2754	21	WONDAMEN	168	WAD
2756	21	YAUR	65	JAU
2757	21	BUTON	43	CIA
2758	21	WANDAMEN	168	WAD
2759	14	WAWIYAI	177	WUY
2760	14	WAWIYAI	177	WUY
2761	14	MAYA	142	SLZ
2762	12	BIAK BESR	23	BHW
2763	14	MAYA	142	SLZ
2764	14	WAWIYAI	177	WUY
2765	14	KABAREK	129	RAJ
2766	14	BIAK BESER	23	BHW
2767	14	BIAK BESER	23	BHW
2768	14	WAWIYAI	177	WUY
2769	14	WAWIYAI	177	WUY
2770	14	MAYA	142	SLZ
2771	14	AMBON	1	ABS
2772	14	WAWIYAI	177	WUY
2773	14	KAPTSAI	167	UNK
2774	14	MAYA	142	SLZ
2775	14	WAWIYAI	177	WUY
2776	14	WAWIYAI	177	WUY
2777	14	WAWIYAI-MAYA	144	SLZ-WUY
2778	14	MAYA	142	SLZ
2780	14	MAYA	142	SLZ
2781	14	SERUI	138	SEU
2782	14	MAYA	142	SLZ
2783	14	SERUI	138	SEU
2784	14	MAYA AMABAI	143	SLZ-WGO
2785	14	MAYA	142	SLZ
2786	14	MAYA	142	SLZ
2787	14	MAYA	142	SLZ
2788	14	MAYA	142	SLZ
2789	14	BESER	23	BHW
2791	14	MAYA	142	SLZ
2792	14	SERUI	138	SEU
2793	14	MAYA	142	SLZ
2794	14	MAYA	142	SLZ
2795	14	MAYA	142	SLZ
2796	14	KEY	70	KEI
2797	14	MAYA	142	SLZ
2798	14	BIAK BESER	23	BHW
2799	14	MAYA	142	SLZ
2800	14	BUTON	43	CIA
2801	14	MAYA	142	SLZ
2802	14	SERAM	52	GES
2803	14	BIAK BESER	23	BHW
2808	37	WAMESA	168	WAD
2809	37	WAMESA	168	WAD
2810	37	NABIRE/MAMBOR	23	BHW
2811	37	WAMESA	168	WAD
2812	37	WONDIBOI	168	WAD
2813	37	WAMESA	168	WAD
2814	37	WAMESA	168	WAD
2815	37	WINDESI	168	WAD
2816	37	WAMESA	168	WAD
2817	37	WINDESI	168	WAD
2818	37	SOUWEPU	107	MNX
2819	37	WINDESI	168	WAD
2820	37	SOU	107	MNX
2821	38	YOMBER	165	TWD
2822	38	ROSWAR	133	ROS
2823	38	BUTTON	43	CIA
2824	38	ROSWAR	133	ROS
2825	38	ROSWAR	133	ROS
2826	38	YOMBER	165	TWD
2827	38	WANDAU	168	WAD
2828	38	WANDAU/ROSWAR	168	WAD
2829	38	NUMFOR	23	BHW
2831	38	SANOY	167	UNK
2832	38	WANDAU/ROSWAR	168	WAD
2833	38	RUMBERBO/ROSWAR	23	BHW
2834	36	WAMESA	168	WAD
2835	36	NANGOWI	167	UNK
2836	36	WAMESA	168	WAD
2837	36	TELUK UMAR	163	TUM
2838	36	WONDAMA	168	WAD
2839	36	NANGOBI	167	UNK
2840	36	YERETUAR	54	GOP
2841	36	GONI/TELUK UMAR	54	GOP
2842	36	EMANERI/YERETUAR	54	GOP
2843	36	EMANER	54	GOP
2844	36	UMAR	54	GOP
2845	36	YERETUAR/TELUK UMAR	54	GOP
2846	36	YERETUAR/TELUK UMAR	54	GOP
2847	36	MANGGOBI	167	UNK
2848	36	NANGGOBI	167	UNK
2849	36	UMAR	54	GOP
2850	25	MANDOAN	167	UNK
2851	25	ROSWAR	133	ROS
2852	25	WONDAMA	168	WAD
2853	25	KOBOSIBABA	167	UNK
2854	25	ROSWAR	133	ROS
2855	25	MARANI	167	UNK
2856	25	TAMADI	167	UNK
2857	25	MOOR	98	MHZ
2858	25	ROSWAR	133	ROS
2859	25	AMBON	1	ABS
2860	25	KALIMANTAN SELATAN	69	KAL
2861	25	SANGER	21	BHP
2862	25	WONDAMA	168	WAD
2863	22	ROSWAR	133	ROS
2864	22	ROSWAR	133	ROS
2865	22	ROSWAR	133	ROS
2866	22	ROSWAR	133	ROS
2867	22	ROSWAR	133	ROS
2868	22	ROSWAR	133	ROS
2869	22	WASIOR/WONDAMA	168	WAD
2870	22	ROON	131	RNN
2871	22	SUMUAI/ROSWAR	165	TWD
2872	22	RANSIKI	103	MKW
2873	27	BIAK NUMFOR	23	BHW
2874	27	WONDAMA	168	WAD
2875	27	ROON	131	RNN
2876	27	BIAK	23	BHW
2877	27	ROON	131	RNN
2878	27	ROSWAR	133	ROS
2879	27	WANDAMEN	168	WAD
2880	27	RUMBREBRO	23	BHW
2881	27	YOMBER	165	TWD
2882	27	ROON	131	RNN
2883	32	YEFMAN	129	RAJ
2884	32	WINDESI	168	WAD
2885	32	YEFMAN	129	RAJ
2886	32	BIAK	23	BHW
2887	32	WONDAMA	168	WAD
2889	32	WAMESA	168	WAD
2890	32	WAMESA	168	WAD
2891	32	FAK-FAK	48	FAK
2892	32	WAMESA	168	WAD
2893	32	WAROPEN	175	WRP
2894	32	SOW	107	MNX
2895	32	SOW	107	MNX
2896	31	SOW	107	MNX
2897	31	SOW	107	MNX
2898	31	SOW	107	MNX
2899	31	SOW	107	MNX
2900	31	SOW	107	MNX
2901	31	SOW	107	MNX
2903	31	SOW	107	MNX
2904	31	SOW	107	MNX
2905	34	WONDAMA	168	WAD
2906	34	BIAK (SAMBER)	23	BHW
2907	34	WONDAMA	168	WAD
2908	34	BIAK	23	BHW
2909	34	AMBON	1	ABS
2910	34	WAMESA	168	WAD
2911	34	SERUI	138	SEU
2912	34	WAMESA	168	WAD
2913	34	WAMESA	168	WAD
2914	34	BUTON	43	CIA
2915	34	TANDIA	159	TNI
2916	34	DORERI	167	UNK
2917	33	BIAK/SAMBER	23	BHW
2918	33	BIAK/SAMBER	23	BHW
2919	33	BIAK	23	BHW
2920	33	BIAK	23	BHW
2921	33	NUMFOR	23	BHW
2922	33	BIAK/SAMBER	23	BHW
2923	33	BIAK	23	BHW
2924	33	BIAK/SAMBER	23	BHW
2925	33	BIAK	23	BHW
2927	33	BIAK	23	BHW
2928	35	BIAK	23	BHW
2929	33	BIAK/SAMBER	23	BHW
2930	35	BIAK/SAMBER	23	BHW
2931	35	BIAK/SOPEN	23	BHW
2932	35	BIAK	23	BHW
2933	35	BIAK/SAMBER	23	BHW
2934	35	BIAK	23	BHW
2935	35	BIAK/SAMBER	23	BHW
2936	35	BIAK	23	BHW
2937	35	BIAK	23	BHW
2942	11	BIAK	23	BHW
2943	11	BIAK	23	BHW
2944	11	BIAK	23	BHW
2945	11	BIAK RAJA AMPAT	23	BHW
2946	11	BIAK	23	BHW
2947	11	MAYA	142	SLZ
2948	11	BIAK	23	BHW
2949	11	MAYAH	142	SLZ
2950	11	BIAK	23	BHW
2951	11	BIAK	23	BHW
2952	11	BIAK	23	BHW
2953	11	BIAK BESER	23	BHW
2954	11	BIAK	23	BHW
2955	11	BIAK BESER	23	BHW
2956	11	BIAK	23	BHW
2957	11	BIAK	23	BHW
2958	11	BIAK	23	BHW
2959	11	TOBELO	157	TLB
2960	11	BIAK	23	BHW
2961	11	BIAK	23	BHW
2962	11	BIAK	23	BHW
2963	11	BIAK	23	BHW
2964	11	BIAK	23	BHW
2965	11	BIAK	23	BHW
2966	11	BIAK	23	BHW
2967	11	BIAK	23	BHW
2968	11	AMBER	171	WGO
2969	11	BIAK	23	BHW
2970	11	BUTON	43	CIA
2971	11	BIAK	23	BHW
2972	11	BIAK	23	BHW
2973	11	MAYA	142	SLZ
2974	1	BIAK BESER	23	BHW
2975	11	BIAK	23	BHW
2976	11	BIAK	23	BHW
2977	11	BIAK	23	BHW
2978	11	BIAK	23	BHW
2979	11	BIAK	23	BHW
2980	11	BIAK BESER	23	BHW
2981	11	BIAK	23	BHW
2982	11	BIAK	23	BHW
2985	14	MAYA	142	SLZ
3003	18	BIAK	23	BHW
3004	18	BIAK	23	BHW
3005	18	NUMFOR	23	BHW
3006	18	BIAK	23	BHW
3007	18	BIAK	23	BHW
3008	18	BIAK	23	BHW
3013	104	AMBUMI/WARURI	175	WRP
3014	104	KUMURU (WONDAMA)	168	WAD
3015	104	ARURI	149	SUP
3016	104	WARURI	103	MKW
3017	104	SUKUTORO	167	UNK
3018	104	WARUSI	103	MKW
3019	104	WAREN (WONDAMA)	168	WAD
3020	104	WARURI (WONDAMA)	168	WAD
3021	104	WARURI (AMBUMI)	175	WRP
3023	104	BUTON	43	CIA
3024	104	WARURI (WONDAMA)	168	WAD
3025	104	WARURI	103	MKW
3026	104	AMBUMI (WONDAMA)	168	WAD
3027	104	WONDAMA	168	WAD
3028	106	KURI	119	NBN
3029	106	KURI	119	NBN
3030	106	NANIMORI (WONDAMA)	168	WAD
3031	106	TAMADI	167	UNK
3032	106	NANIMORI	68	KAI
3033	106	KURI (WONDAMA)	120	NBN-WAD
3034	106	WONDAMA	168	WAD
3035	106	KURI (WONDAMA)	120	NBN-WAD
3036	106	WINDESI	168	WAD
3037	106	AMBUMI	168	WAD
3038	105	DUSNER/WONDAMA	45	DSN-WAD
3040	105	DUSNER	44	DSN
3041	105	DUSNER	44	DSN
3042	105	KURI	119	NBN
3043	105	KURI	119	NBN
3044	105	DUSNER	44	DSN
3045	105	AMBUMI/WONDAMA	168	WAD
3046	105	DUSNER	44	DSN
3047	105	IMBURI/SIMIEI (WONDAMA)	122	NKS-WAD
3048	105	BIAK (NUMFOR)	23	BHW
3049	105	WONDAMA	168	WAD
3050	105	DUSNER (WONDAMA)	45	DSN-WAD
3051	105	DUSNER (WONDAMA)	45	DSN-WAD
3052	107	WONDAMA	168	WAD
3053	107	WONDAMA	168	WAD
3054	107	RASIEI/WONDAMA	168	WAD
3055	107	WONDAMA	168	WAD
3056	107	WONDAMA	168	WAD
3057	107	BUTON	43	CIA
3058	107	WONDAMA	168	WAD
3059	107	WONDAMA	168	WAD
3060	107	SOMAN	167	UNK
3061	107	MIERE/KAIMANA	106	MNU
3062	107	WONDAMA/TANDIA	160	TNI-WAD
3063	107	SIMEN	167	UNK
3064	107	WONDAMA	168	WAD
3065	107	WONDAMA	168	WAD
3066	107	WONDAMA	168	WAD
3067	108	RASIEI/WONDAMA	168	WAD
3068	108	WONDAMA	168	WAD
3069	108	TANDIA	159	TNI
3070	108	WARAMI	#N/A	
3071	108	YERETUAR/NABIRE	54	GOP
3072	108	WONDAMA	168	WAD
3073	108	WONDAMA	168	WAD
3074	108	TANDIA	159	TNI
3075	108	WONDAMA	168	WAD
3076	108	UMAR	54	GOP
3077	108	MANDACAN	94	MDC
3078	108	JAWA (SILIWANGI)/JAWA TENGAH	66	JAV
3079	108	WONDAMA	168	WAD
3080	108	WONDAMA	168	WAD
3081	108	WAMORI	182	YAP
3082	109	WONDAMA	168	WAD
3083	109	WONDAMA	168	WAD
3084	109	WONDAMA	168	WAD
3085	109	WONDAMA	168	WAD
3086	109	SERUI	138	SEU
3087	109	SUMATRA BARAT/PADANG	148	SUM
3088	109	RASIEI	165	TWD
3089	109	MOOR	98	MHZ
3090	109	WONDAMA	168	WAD
3091	109	TANDIA	159	TNI
3092	109	WONDAMA	168	WAD
3093	109	WONDAMA	168	WAD
3094	109	ROON/WONDAMA	132	RNN-WAD
3095	109	WONDAMA	168	WAD
3096	109	BINTUNI	168	WAD
3097	110	SOUGH (MANDACAN)	107	MNX
3098	110	SOUGH (MANDACAN)	107	MNX
3099	110	SOUGH/TANAH BESAR	107	MNX
3100	110	SOUGH (MANDACAN)	107	MNX
3101	110	SOUGH (MANDACAN)	107	MNX
3102	110	SOUGH	107	MNX
3103	110	SOUGH (MANDACAN)	107	MNX
3104	110	SOUGH (MANDACAN)	107	MNX
3105	110	SAYORI (SOUGH)	107	MNX
3106	110	SOUGH	107	MNX
3107	111	WAMESA	168	WAD
3108	111	WANDAMEN	168	WAD
3109	111	WAMESA	168	WAD
3110	111	HATAM	57	HAD
3111	111	ROON (WANDAMEN)	132	RNN-WAD
3112	111	WAMESA	168	WAD
3113	111	WAMESA	168	WAD
